

順位,名前,段位,KACPT,麻雀ファイトガール最終更新：2023/10/15 12:40時点のランキング
001位,パイン,総合スコア 592.6,ZERO雀星Lv.2,個人スコア356.0,ファイトガールスコア236.6
002位,アマト・テンシ,総合スコア 588.8,まに雀星Lv.4,個人スコア344.0,ファイトガールスコア244.8
003位,アンコク・ミツバ,総合スコア 581.5,トネガワッ☆雀星Lv.13,個人スコア341.3,ファイトガールスコア240.2
004位,ナナツノ・ツミレ,総合スコア 576.9,DESSA雀星Lv.16,個人スコア342.7,ファイトガールスコア234.2
005位,タテナオリ・セン,総合スコア 570.2,ドラゴソ雀星Lv.24,個人スコア320.4,ファイトガールスコア249.8
006位,トイトイ,総合スコア 568.1,とかげ雀星Lv.17,個人スコア316.6,ファイトガールスコア251.5
007位,ゼツバミ・ヤオ,総合スコア 553.6,SKコマチ雀星★Lv.22,個人スコア333.4,ファイトガールスコア220.2
008位,クニノカミ・ムサシ,総合スコア 538.5,チンイツ雀星Lv.10,個人スコア311.6,ファイトガールスコア226.9
009位,ヤワラギ・ヒヨリ,総合スコア 521.5,はま雀星★Lv.23,個人スコア322.0,ファイトガールスコア199.5
010位,藤崎詩織,総合スコア 486.9,いそぱん雀星Lv.29,個人スコア303.5,ファイトガールスコア183.4
個別ランキングヤワラギ・ヒヨリ
001位,はま,雀星★Lv.23,322.0
002位,のだコトネ,雀星Lv.8,290.2
003位,ファイトガール,三段,278.9
004位,SOSDAN,八段,262.1
005位,strmdn,雀星Lv.2,257.9
006位,とおりん,雀星Lv.2,251.0
007位,ファイトガール,雀星Lv.4,250.5
008位,なね,初段,247.7
009位,april,雀星Lv.9,247.6
010位,りん,雀星Lv.4,244.2
011位,ぱの,十段,241.8
012位,ミンボー,雀星Lv.2,235.1
013位,KUMA9,雀星Lv.1,232.1
014位,ヤリカバゥ,六段,230.7
015位,YOTSUBA,四段,227.6
016位,ナガセ,雀星Lv.4,225.7
017位,ウォルテ,九段,220.2
018位,どら,初段,219.1
019位,かおるだ,雀星Lv.7,218.7
020位,コージロー,雀星Lv.34,217.9
021位,りょーやん,十段,217.8
022位,ちゅ～る,雀星Lv.2,215.5
023位,ブレクト,雀星Lv.2,214.2
024位,あおばや,九段,213.0
025位,ANK〇,五段,203.0
026位,エルフェルト,雀星Lv.2,202.8
027位,TACAS,４級,201.3
028位,てるてるー,七段,196.6
029位,むくぼき,四段,191.3
030位,Sac,四段,190.7
031位,トモトモ777,七段,190.1
032位,MANA,七段,185.8
033位,シルメリア,雀星Lv.1,185.5
034位,5＝13,八段,185.5
035位,0ロク0,三段,184.8
036位,ゆうきゆうな,雀星Lv.2,179.5
037位,ユンファ,五段,169.9
038位,HAIDO！？,４級,168.7
039位,ファイトガール,八段,152.6
040位,トラウデン,四段,151.2
041位,うおたみ,雀星Lv.25,146.5
042位,あんどぅ,初段,145.5
043位,ECE116,雀星Lv.2,138.4
044位,あーちゃん,雀星Lv.1,126.4
045位,MAU,初段,122.2
046位,KANATA,十段,120.5
047位,ひで,八段,120.1
048位,ホースライダー,二段,115.4
049位,ゆすけ,九段,111.9
050位,コッパ,４級,106.6
個別ランキングタテナオリ・セン
001位,ドラゴソ,雀星Lv.24,320.4
002位,ほっけ,雀星Lv.7,311.7
003位,メロ,雀星Lv.18,304.8
004位,ぱちぇりー,雀星Lv.59,300.6
005位,らすてぃ,雀星Lv.38,284.6
006位,けみがわかい,雀星Lv.2,281.7
007位,じょしゅくん,六段,275.8
008位,つばす,雀星Lv.11,271.3
009位,らびぃ,雀星Lv.21,270.0
010位,JAKE,雀星Lv.8,269.8
011位,アノア,雀星Lv.1,269.3
012位,ユウU,雀星Lv.3,265.8
013位,ねーふぁ,二段,263.7
014位,あぎりさん,雀星Lv.2,263.6
015位,ぽてとドライ,雀星Lv.1,262.4
016位,ファイトガール,雀星Lv.7,260.0
017位,おぐらてぃ,雀星Lv.1,256.3
018位,フェネック,雀星Lv.23,256.2
019位,しまむら,五段,252.3
020位,きさらぎ,六段,252.2
021位,EVE,雀星Lv.15,252.0
022位,いちえん,七段,251.7
023位,キョクセイ,雀星Lv.51,249.4
024位,あれーぬ,雀星Lv.11,249.2
025位,ねこまたぽかう,雀星Lv.1,247.6
026位,ピコ,雀星Lv.6,246.9
027位,ミケネコ,雀星Lv.1,245.2
028位,けむ,雀星Lv.6,243.8
029位,ありす,雀星Lv.2,242.5
030位,moji2,雀星Lv.17,242.4
031位,あぶりゃーげ,雀星Lv.11,239.4
032位,いすかん,十段,238.6
033位,みゅー,五段,236.8
034位,ファイトガール,二段,233.7
035位,ぬめ,雀星Lv.18,233.5
036位,A,２級,232.4
037位,セシリア,雀星Lv.1,231.1
038位,YZY,雀星Lv.10,229.3
039位,IHガスジロー,九段,228.1
040位,ありすさん,雀星Lv.28,225.1
041位,もなか,７級,224.0
042位,AAAAA,雀星Lv.1,223.9
043位,みっくん,雀星Lv.4,223.3
044位,チサト,雀星Lv.1,219.9
045位,いーすときん,雀星Lv.3,218.9
046位,ストーム,四段,218.5
047位,アマノムラクモ,二段,217.8
048位,シーナンス,五段,217.2
049位,いたもん,雀星Lv.9,217.1
050位,ばばこのみ,雀星Lv.4,216.0
個別ランキングナナツノ・ツミレ
001位,DESSA,雀星Lv.16,342.7
002位,Shikema,雀星Lv.2,298.1
003位,*Yu－Na*,雀星Lv.45,285.5
004位,Araragi,雀星Lv.7,284.2
005位,ウシコ,雀星Lv.12,281.8
006位,ユウキュウホシ,雀星Lv.1,279.4
007位,TAITyO,雀星Lv.22,278.9
008位,うめポン,雀星Lv.47,276.2
009位,〈＝∀＝〉,雀星Lv.19,272.4
010位,まち,雀星Lv.53,268.7
011位,かれん,雀星Lv.31,268.5
012位,コポゥwww,１級,258.9
013位,ひびき,雀星Lv.4,257.4
014位,S・A,雀星Lv.9,251.1
015位,ヤマト,雀星Lv.1,244.7
016位,めめしくて,雀星Lv.2,243.1
017位,すのい,六段,243.1
018位,クズだんな,雀星Lv.9,241.1
019位,アリアダスト,雀星Lv.30,239.0
020位,なたね,雀星Lv.19,238.3
021位,シュウ,二段,237.6
022位,しるこサンド,雀星Lv.26,236.6
023位,アメリー,七段,234.1
024位,ミント,四段,232.4
025位,Katsumi,五段,231.3
026位,グラサン,雀星Lv.20,227.5
027位,T_MiyaP,七段,227.1
028位,AKI,雀星Lv.3,226.0
029位,DBEYR,雀星Lv.3,224.3
030位,たっきー,雀星Lv.3,224.1
031位,うみのこえ,雀星Lv.5,223.7
032位,ファイトガール,雀星Lv.32,222.0
033位,ぜろてぃ,雀星Lv.7,221.2
034位,MA－KING,１級,220.6
035位,HUUYA,二段,219.5
036位,ツミレ,雀星Lv.9,216.0
037位,てない,五段,214.5
038位,TAKO,雀星Lv.16,206.3
039位,DUMP,雀星Lv.1,205.1
040位,まこんまこん,六段,204.3
041位,おかもとゴム,七段,203.9
042位,すいまる,五段,199.5
043位,BYK,雀星Lv.4,196.1
044位,ライツ,七段,191.9
045位,あるてぃな,六段,189.4
046位,ファイトガール,三段,189.0
047位,ファイトガール,雀星Lv.2,186.4
048位,なげっつ,九段,183.0
049位,Masho,３級,181.5
050位,きざきがう,雀星Lv.1,180.4
個別ランキングアマト・テンシ
001位,まに,雀星Lv.4,344.0
002位,じばくれい,雀星Lv.8,335.0
003位,しあるん,雀星★Lv.3,330.0
004位,ラスク,雀星Lv.83,323.3
005位,きゃら,雀星Lv.14,309.6
006位,めぐまめ,九段,297.9
007位,ねくすい,雀星Lv.13,295.7
008位,めろりぬ,雀星Lv.65,286.4
009位,ファイトガール,五段,285.3
010位,まっくん,雀星Lv.3,279.0
011位,やまがみ,雀星Lv.23,269.2
012位,ないとう,雀星Lv.12,265.1
013位,ののワ,六段,258.6
014位,キサラ,十段,258.5
015位,ぴかちゅー★,雀星Lv.1,257.9
016位,SG,雀星Lv.1,252.1
017位,ユキネ,雀星Lv.2,251.7
018位,ファイトガール,雀星Lv.1,247.5
019位,イギ,雀星Lv.1,246.9
020位,いか,雀星Lv.4,245.8
021位,ヌコまる,雀星Lv.8,243.3
022位,かぶおー,六段,242.6
023位,O－JIYA,雀星Lv.54,242.3
024位,なごりん,雀星Lv.1,237.3
025位,ヴィレド,雀星Lv.1,235.6
026位,エリャ,五段,235.2
027位,トラチヨ,雀星Lv.5,232.5
028位,ゆう,雀星Lv.1,232.2
029位,レモンポップ,六段,230.6
030位,こうがひえん,雀星Lv.6,227.4
031位,ファイトガール,雀星Lv.10,226.5
032位,モグファナ,六段,224.1
033位,フロストらとす,雀星Lv.3,223.8
034位,セルベリア,雀星Lv.9,221.2
035位,RAUT,雀星Lv.16,221.1
036位,カキたべお,雀星Lv.4,220.3
037位,よだか,八段,217.5
038位,I－168,雀星Lv.7,212.0
039位,わたてー,雀星Lv.1,211.7
040位,JDリーシュ,雀星Lv.15,210.6
041位,おぐらあん,雀星Lv.9,210.6
042位,ネイト,十段,210.0
043位,ミブチヨ,八段,209.2
044位,おなう,４級,206.2
045位,すわぞう,三段,205.2
046位,ユライネル,雀星Lv.3,203.2
047位,らいむ,五段,202.9
048位,ましろ,雀星Lv.3,202.6
049位,RX－10,七段,202.3
050位,まっしろ,十段,198.6
個別ランキングゼツバミ・ヤオ
001位,SKコマチ,雀星★Lv.22,333.4
002位,GIN,雀星Lv.7,285.8
003位,ファイトガール,雀星Lv.7,281.3
004位,チヨメ☆,雀星Lv.7,279.0
005位,ころも,雀星Lv.9,272.8
006位,470X,初段,263.4
007位,Stella,三段,262.1
008位,アサイ,十段,260.2
009位,マウンテン,雀星Lv.39,259.8
