

順位,名前,段位,KACPT,麻雀ファイトガール最終更新：2023/10/09 13:50時点のランキング
001位,パイン,総合スコア 553.8,ぷー雀星Lv.17,個人スコア351.0,ファイトガールスコア202.8
002位,アマト・テンシ,総合スコア 547.7,まに雀星Lv.3,個人スコア331.2,ファイトガールスコア216.5
003位,トイトイ,総合スコア 524.8,とかげ雀星Lv.15,個人スコア305.7,ファイトガールスコア219.1
004位,アンコク・ミツバ,総合スコア 518.1,ミント雀星Lv.26,個人スコア314.1,ファイトガールスコア204.0
005位,ナナツノ・ツミレ,総合スコア 511.3,DESSA雀星Lv.15,個人スコア322.0,ファイトガールスコア189.3
006位,タテナオリ・セン,総合スコア 489.9,メロ雀星Lv.25,個人スコア272.5,ファイトガールスコア217.4
007位,ゼツバミ・ヤオ,総合スコア 473.1,SKコマチ雀星★Lv.12,個人スコア292.8,ファイトガールスコア180.3
008位,クニノカミ・ムサシ,総合スコア 466.1,チンイツ雀星Lv.9,個人スコア272.5,ファイトガールスコア193.6
009位,藤崎詩織,総合スコア 444.6,ヤガミサン雀星Lv.13,個人スコア278.3,ファイトガールスコア166.3
010位,ヤワラギ・ヒヨリ,総合スコア 439.5,のだコトネ雀星Lv.8,個人スコア284.0,ファイトガールスコア155.5
個別ランキングヤワラギ・ヒヨリ
001位,のだコトネ,雀星Lv.8,284.0
002位,はま,雀星★Lv.18,281.7
003位,yellow,二段,254.0
004位,なね,初段,247.7
005位,ぱの,十段,241.8
006位,april,雀星Lv.8,235.2
007位,KUMA9,雀星Lv.3,227.5
008位,ファイトガール,雀星Lv.5,224.5
009位,とおりん,雀星Lv.2,217.6
010位,SOSDAN,九段,208.3
011位,ヤリカバゥ,五段,204.6
012位,TACAS,４級,201.3
013位,ちゅ～る,雀星Lv.2,196.8
014位,ブレクト,雀星Lv.2,193.1
015位,ミンボー,雀星Lv.2,191.2
016位,あおばや,九段,185.6
017位,ナガセ,雀星Lv.3,183.8
018位,Sac,四段,183.3
019位,りん,雀星Lv.1,177.8
020位,HAIDO！？,４級,168.7
021位,シルメリア,雀星Lv.1,162.7
022位,てるてるー,六段,162.1
023位,ユンファ,五段,160.7
024位,コージロー,雀星Lv.32,160.3
025位,0ロク0,三段,159.5
026位,ウォルテ,九段,151.8
027位,5＝13,八段,148.5
028位,うおたみ,雀星Lv.25,146.5
029位,ECE116,雀星Lv.2,138.4
030位,strmdn,雀星Lv.2,136.2
031位,むくぼき,三段,135.7
032位,エルフェルト,雀星Lv.1,133.3
033位,MAU,初段,122.2
034位,ファイトガール,八段,121.2
035位,りょーやん,九段,119.9
036位,ゆすけ,九段,111.9
037位,かしわもち,雀星Lv.6,105.4
038位,あんどぅ,初段,104.2
039位,ゆうきゆうな,雀星Lv.1,103.8
040位,ひで,八段,99.7
041位,ファイトガール,雀星Lv.6,96.3
042位,KANATA,十段,93.8
