

順位,名前,段位,KACPT,麻雀ファイトガール最終更新：2023/10/12 11:40時点のランキング
001位,パイン,総合スコア 570.9,ぷー雀星Lv.17,個人スコア351.0,ファイトガールスコア219.9
002位,アマト・テンシ,総合スコア 567.3,まに雀星Lv.4,個人スコア336.0,ファイトガールスコア231.3
003位,ナナツノ・ツミレ,総合スコア 553.5,DESSA雀星Lv.15,個人スコア342.7,ファイトガールスコア210.8
004位,トイトイ,総合スコア 550.0,とかげ雀星Lv.15,個人スコア311.5,ファイトガールスコア238.5
005位,アンコク・ミツバ,総合スコア 547.8,ミント雀星Lv.27,個人スコア324.5,ファイトガールスコア223.3
006位,タテナオリ・セン,総合スコア 539.7,メロ雀星Lv.22,個人スコア304.8,ファイトガールスコア234.9
007位,ゼツバミ・ヤオ,総合スコア 525.5,SKコマチ雀星★Lv.18,個人スコア328.4,ファイトガールスコア197.1
008位,クニノカミ・ムサシ,総合スコア 502.4,チンイツ雀星Lv.9,個人スコア288.5,ファイトガールスコア213.9
009位,藤崎詩織,総合スコア 468.6,ヤガミサン雀星Lv.13,個人スコア289.8,ファイトガールスコア178.8
010位,ヤワラギ・ヒヨリ,総合スコア 467.0,のだコトネ雀星Lv.8,個人スコア290.2,ファイトガールスコア176.8
個別ランキングヤワラギ・ヒヨリ
001位,のだコトネ,雀星Lv.8,290.2
002位,はま,雀星★Lv.18,289.3
003位,yellow,五段,269.0
004位,ファイトガール,雀星Lv.5,250.5
005位,なね,初段,247.7
006位,ぱの,十段,241.8
007位,april,雀星Lv.8,235.2
008位,strmdn,雀星Lv.2,233.9
009位,KUMA9,雀星Lv.3,227.5
010位,とおりん,雀星Lv.2,217.6
011位,ちゅ～る,雀星Lv.2,215.5
012位,どら,初段,215.5
013位,ブレクト,雀星Lv.2,214.2
014位,ミンボー,雀星Lv.2,213.9
015位,SOSDAN,八段,208.3
016位,コージロー,雀星Lv.33,205.2
017位,ヤリカバゥ,五段,204.6
018位,TACAS,４級,201.3
019位,エルフェルト,雀星Lv.1,199.7
020位,てるてるー,七段,196.6
021位,あおばや,九段,185.6
022位,0ロク0,三段,184.8
023位,ナガセ,雀星Lv.3,183.8
024位,Sac,四段,183.3
025位,ゆうきゆうな,雀星Lv.1,179.5
026位,りん,雀星Lv.1,177.8
027位,りょーやん,九段,176.7
028位,HAIDO！？,４級,168.7
029位,5＝13,八段,164.8
030位,シルメリア,雀星Lv.1,162.7
031位,ユンファ,五段,160.7
032位,トモトモ777,七段,158.0
033位,ウォルテ,九段,151.8
034位,ANK〇,二段,148.3
035位,うおたみ,雀星Lv.25,146.5
036位,あんどぅ,初段,145.5
037位,ECE116,雀星Lv.2,138.4
038位,むくぼき,三段,135.7
039位,かおるだ,雀星Lv.7,134.2
040位,MAU,初段,122.2
041位,ファイトガール,八段,121.2
042位,KANATA,十段,119.9
043位,ゆすけ,九段,111.9
044位,ホースライダー,二段,109.1
045位,コッパ,４級,106.6
046位,かしわもち,雀星Lv.6,105.4
047位,ひで,八段,99.7
048位,ファイトガール,雀星Lv.6,96.3
049位,zisk,４級,92.8
050位,ぐぁの,三段,92.6
個別ランキングタテナオリ・セン
001位,メロ,雀星Lv.22,304.8
002位,ぱちぇりー,雀星Lv.57,300.6
003位,ほっけ,雀星Lv.6,297.2
004位,つばす,雀星Lv.11,271.3
005位,らびぃ,雀星Lv.21,270.0
006位,じょしゅくん,六段,267.3
007位,ドラゴソ,雀星Lv.22,265.0
008位,ぽてとドライ,雀星Lv.1,260.6
009位,ファイトガール,雀星Lv.7,257.0
010位,フェネック,雀星Lv.23,256.2
011位,あぎりさん,雀星Lv.2,255.1
012位,しまむら,四段,252.3
013位,きさらぎ,七段,252.2
014位,いちえん,七段,251.7
015位,あれーぬ,雀星Lv.11,249.1
016位,ユウU,雀星Lv.3,247.8
017位,ねこまたぽかう,雀星Lv.1,247.6
018位,ピコ,雀星Lv.6,246.9
019位,ミケネコ,雀星Lv.1,245.2
020位,けむ,雀星Lv.6,243.8
021位,キョクセイ,雀星Lv.50,243.6
022位,moji2,雀星Lv.17,241.5
023位,アノア,雀星Lv.1,241.4
024位,ありす,雀星Lv.2,233.8
025位,A,２級,232.4
026位,ねーふぁ,三段,230.1
027位,JAKE,雀星Lv.8,229.5
028位,AAAAA,雀星Lv.1,223.9
029位,みっくん,雀星Lv.4,223.3
030位,チサト,十段,219.9
031位,ファイトガール,初段,219.5
032位,いーすときん,雀星Lv.3,218.9
033位,おぐらてぃ,七段,217.1
034位,いたもん,雀星Lv.9,217.1
035位,らすてぃ,雀星Lv.39,216.9
036位,EVE,雀星Lv.15,216.4
037位,ばばこのみ,雀星Lv.4,216.0
038位,あぶりゃーげ,雀星Lv.10,213.7
039位,ハコテん,二段,213.3
040位,YZY,雀星Lv.9,213.2
041位,ありすさん,雀星Lv.24,212.7
042位,ファイトガール,雀星Lv.49,204.3
043位,セシリア,雀星Lv.1,203.8
044位,ミズホ,八段,202.9
045位,いけだぎんこう,雀星Lv.2,202.6
046位,いざよいくろの,七段,200.9
047位,みゅー,四段,200.6
048位,ファイトガール,六段,199.6
049位,シーナンス,五段,198.6
050位,ストーム,五段,198.2
個別ランキングナナツノ・ツミレ
001位,DESSA,雀星Lv.15,342.7
002位,Shikema,九段,286.8
003位,Araragi,雀星Lv.7,284.2
004位,ウシコ,雀星Lv.12,281.8
005位,まち,雀星Lv.52,268.7
006位,うめポン,雀星Lv.47,256.1
007位,TAITyO,雀星Lv.20,253.8
008位,S・A,雀星Lv.8,251.1
009位,〈＝∀＝〉,雀星Lv.16,241.9
010位,クズだんな,雀星Lv.10,241.1
011位,コポゥwww,６級,240.9
012位,アリアダスト,雀星Lv.31,239.0
013位,ユウキュウホシ,十段,239.0
014位,なたね,雀星Lv.19,238.3
015位,アメリー,六段,232.0
016位,DBEYR,雀星Lv.3,224.3
017位,たっきー,雀星Lv.3,224.1
