

順位,名前,段位,KACPT,麻雀ファイトガール最終更新：2023/10/08 20:50時点のランキング
001位,アマト・テンシ,総合スコア 542.7,まに雀星Lv.3,個人スコア331.2,ファイトガールスコア211.5
002位,パイン,総合スコア 538.3,ぷー雀星Lv.17,個人スコア339.8,ファイトガールスコア198.5
003位,トイトイ,総合スコア 521.2,とかげ雀星Lv.15,個人スコア305.7,ファイトガールスコア215.5
004位,アンコク・ミツバ,総合スコア 513.5,ミント雀星Lv.26,個人スコア314.1,ファイトガールスコア199.4
005位,タテナオリ・セン,総合スコア 482.9,つばす雀星Lv.9,個人スコア267.8,ファイトガールスコア215.1
006位,ゼツバミ・ヤオ,総合スコア 469.7,SKコマチ雀星★Lv.12,個人スコア292.8,ファイトガールスコア176.9
007位,ナナツノ・ツミレ,総合スコア 465.2,DESSA雀星Lv.15,個人スコア284.7,ファイトガールスコア180.5
008位,クニノカミ・ムサシ,総合スコア 462.0,チンイツ雀星Lv.9,個人スコア272.5,ファイトガールスコア189.5
009位,藤崎詩織,総合スコア 442.8,ヤガミサン雀星Lv.13,個人スコア278.3,ファイトガールスコア164.5
010位,ヤワラギ・ヒヨリ,総合スコア 428.2,のだコトネ雀星Lv.8,個人スコア284.0,ファイトガールスコア144.2
個別ランキングヤワラギ・ヒヨリ
001位,のだコトネ,雀星Lv.8,284.0
002位,はま,雀星★Lv.19,281.7
003位,yellow,二段,254.0
004位,なね,初段,247.7
005位,ぱの,十段,241.8
006位,april,雀星Lv.8,231.8
007位,KUMA9,雀星Lv.3,227.5
008位,ファイトガール,雀星Lv.5,218.8
009位,とおりん,雀星Lv.2,217.6
010位,ヤリカバゥ,五段,204.6
011位,TACAS,４級,201.3
012位,ちゅ～る,雀星Lv.2,196.8
013位,ブレクト,雀星Lv.1,193.1
014位,ミンボー,雀星Lv.2,191.2
015位,ナガセ,雀星Lv.3,183.8
016位,Sac,四段,183.3
017位,あおばや,八段,181.5
018位,りん,雀星Lv.1,177.8
019位,HAIDO！？,４級,168.7
020位,てるてるー,六段,162.1
021位,ユンファ,五段,160.7
022位,コージロー,雀星Lv.32,160.3
023位,0ロク0,三段,150.9
024位,5＝13,八段,148.5
025位,うおたみ,雀星Lv.25,146.5
026位,ECE116,雀星Lv.2,138.4
027位,strmdn,雀星Lv.2,136.2
028位,むくぼき,三段,135.7
029位,エルフェルト,雀星Lv.1,133.3
030位,ファイトガール,八段,121.2
031位,りょーやん,九段,119.9
032位,ゆすけ,九段,111.9
033位,かしわもち,雀星Lv.6,105.4
034位,あんどぅ,初段,104.2
035位,ゆうきゆうな,雀星Lv.1,103.8
036位,ひで,八段,99.7
037位,ファイトガール,雀星Lv.6,96.3
038位,KANATA,十段,93.8
039位,ぐぁの,二段,92.6
040位,KOOOU,雀星Lv.4,72.6
041位,zisk,２級,72.2
042位,ホースライダー,初段,68.7
